0.1258925 13143112 2573153 2857625 534908 544403 0 3699 4386 0 0 0 0 19661284 
0.1412538 12182222 2365283 2595935 636465 645964 0 5265 6131 0 0 0 0 18437264 
0.1584893 11065006 2149685 2348665 741091 748513 0 6502 6867 0 0 0 0 17066329 
0.1778279 9848119 1957157 2120966 843924 850048 0 7267 8153 0 0 0 0 15635634 
0.1995262 8716888 1777247 1909588 951544 942110 0 8973 9500 0 0 0 0 14315848 
0.2238721 7683357 1596915 1709125 1042765 1025511 0 9633 10743 0 0 0 0 13078049 
0.2511886 6717528 1424188 1499962 1129496 1095849 0 10555 11647 0 0 0 0 11889225 
0.2818383 5839521 1256087 1317005 1206402 1157313 0 11531 12591 4648912 506986 0 13 15956360 
0.3162278 5065627 1108606 1157687 1258163 1195712 0 12483 13049 32540570 3426641 33 38 45778607 
0.3548134 4385351 971588 1010936 1303788 1222282 0 13172 13648 36375997 3991235 33 65 49288094 
0.3981072 3778891 857642 889208 1333434 1240309 0 13974 13923 38780549 4549306 46 2555 51459836 
0.4466836 3232626 748182 768142 1353720 1247276 0 14064 14710 40463377 4946341 65 12487 52800989 
0.5011872 2748886 643115 660876 1357471 1234497 0 14560 15084 33523321 5148576 78 16017 45362480 
0.5623413 2328716 558701 567677 1358443 1231979 0 14765 14154 26036198 5189534 104 16283 37316553 
0.6309573 1964947 477817 484485 1353739 1214837 0 13671 14104 20673659 5169737 176 12488 31379659 
0.7079458 1661494 410182 413652 1341877 1191646 0 13709 13837 15287793 5182806 214 7865 25525073 
0.7943282 1406288 350975 356684 1319197 1173198 0 13049 13097 11820761 5277518 234 5533 21736532 
0.8912509 1185792 304792 307596 1294866 1140611 0 13244 13021 10144441 5271634 259 4487 19680743 
1.0 996088 256995 259084 1265572 1110244 0 12938 12679 8562789 5144904 371 3985 17625647 
1.122018 838158 218318 217777 1220609 1074530 0 12515 12191 7015478 4894819 468 3723 15508585 
1.258925 703360 184119 183795 1184074 1033968 0 12080 11654 5731327 4591424 474 4038 13640312 
1.412538 593061 154332 153309 1140704 994171 0 11215 11072 4676272 4225140 643 4725 11964643 
1.584893 499419 130431 129593 1089239 944746 0 11267 10574 3740060 3805150 747 4936 10366162 
1.778279 412779 110349 108657 1035373 904191 0 10645 10175 2994594 3382221 923 6104 8976010 
1.995262 348531 91732 93386 985541 854494 0 10714 10027 2465956 2986431 1111 6506 7854428 
2.238721 290741 77247 74206 930614 805696 0 9654 9503 2037065 2647024 1053 7654 6890456 
2.511886 240878 62942 62927 878889 755387 0 10288 9249 1689923 2345042 1287 8739 6065550 
2.818383 202060 53647 52241 820012 707213 0 9330 9192 1427896 2065354 1534 9131 5357609 
3.162278 168282 43497 44298 766107 655763 0 8713 8207 1219548 1813016 1611 9145 4738185 
3.548134 141292 36647 36691 704322 609884 0 8023 8197 1036229 1566829 1801 9557 4159470 
3.981072 117297 30226 29975 645190 554808 0 8187 7274 863354 1343526 1774 9413 3611022 
4.466836 96908 24427 24851 591572 513043 0 7836 7080 713460 1135641 2054 9826 3126697 
5.011872 79822 19855 19817 535857 460546 0 7459 7314 592190 961061 1748 9431 2695099 
5.623413 67222 15840 16125 487056 415526 0 7494 6919 496542 825783 1658 9161 2349324 
6.309573 54806 13819 13293 433554 370926 0 6795 6224 420064 703730 1833 8844 2033887 
7.079458 44566 10958 10835 388023 332795 0 6417 6064 353519 599180 1819 9011 1763186 
7.943282 37595 9003 9172 343466 289546 0 6252 5667 294100 500544 1547 7874 1504765 
8.912509 30921 7215 7001 306615 251151 0 5681 5493 243265 422383 1508 7427 1288658 
10.0 24472 5714 5987 265854 220254 0 5304 4895 200265 349744 1385 6573 1090445 
11.22018 20241 4693 4778 235512 190304 0 5311 4440 165778 289558 1333 5974 927919 
12.58925 16439 4050 4017 204276 159061 0 4765 4303 135993 236641 1209 5272 776024 
14.12538 13598 3361 3166 176680 134965 0 4596 3829 108875 194557 1242 4948 649814 
15.84893 10901 2652 2698 150253 114582 0 4316 3829 87254 158048 1053 4305 539889 
17.78279 8730 1950 1970 128881 96317 0 3744 3231 69770 127224 787 3889 446490 
19.95262 7196 1625 1489 105989 77896 0 3471 3049 57412 105521 767 3118 367531 
22.38721 5792 1391 1281 87367 65319 0 3257 2574 45987 85979 598 2713 302256 
25.11886 4836 1040 1164 72345 53014 0 2737 2230 38402 69609 533 2363 248271 
28.18383 4004 904 930 58325 44187 0 2685 2308 30589 57486 442 2155 204013 
31.62278 3140 605 722 46761 36251 0 2444 1989 24375 46306 293 1508 164391 
35.48134 2451 488 488 37330 29634 0 2353 1671 20449 39501 345 1332 136038 
39.81072 2015 494 468 30108 23394 0 2009 1573 16562 31246 215 1209 109291 
44.66836 1586 436 403 23368 19539 0 1560 1385 13709 25253 215 969 88420 
50.11872 1196 254 364 18304 15886 0 1437 1209 9770 20826 150 741 70135 
56.23413 1151 221 319 15321 12526 0 1313 1125 7150 15756 72 669 55620 
63.09573 969 254 156 11564 10569 0 1027 884 5090 12012 130 579 43232 
70.79458 774 182 130 10231 8470 0 988 780 4323 9757 59 605 36296 
79.43282 423 124 137 7969 7046 0 767 689 4199 11174 98 423 33046 
89.12509 481 111 150 6279 5239 0 800 598 3465 8502 65 364 26052 
100.0 377 124 98 5337 4167 0 637 520 2750 6916 85 221 21229 
112.2018 293 85 98 4024 3328 0 527 397 2249 6006 46 280 17329 
125.8925 286 33 52 3237 2750 0 501 397 1619 4596 59 228 13754 
141.2538 156 33 39 2451 2158 0 397 273 1391 3465 52 208 10621 
158.4893 124 39 39 2067 1690 0 325 345 1138 3153 26 195 9139 
177.8279 189 13 39 1612 1372 0 241 221 1086 2503 26 117 7417 
199.5262 85 39 20 1164 1027 0 241 182 832 1859 13 124 5584 
223.8721 104 26 13 852 748 0 182 130 631 1625 13 137 4459 
251.1886 91 26 13 793 644 0 176 156 598 1274 13 98 3881 
281.8383 52 20 0 559 507 0 124 182 429 988 0 39 2899 
316.2278 72 7 39 436 410 0 156 91 403 845 7 52 2516 
354.8134 39 13 7 416 332 0 85 39 319 780 7 46 2080 
398.1072 26 7 0 306 234 0 65 78 182 533 13 33 1476 
446.6836 52 0 13 182 182 0 65 85 143 475 13 46 1255 
501.1872 26 13 0 176 202 0 98 72 156 286 13 7 1047 
562.3413 33 0 0 143 104 0 98 46 176 260 7 20 884 
630.9573 20 0 7 91 78 0 33 20 59 189 13 26 533 
707.9458 26 0 0 85 65 0 20 20 65 247 0 7 533 
794.3282 20 0 0 78 46 0 20 20 59 150 0 13 403 
891.2509 7 7 0 46 46 0 26 7 26 111 0 7 280 
1000.0 7 7 0 13 20 0 13 13 33 156 0 0 260 
1122.018 20 0 0 20 20 0 0 13 46 117 0 13 247 
1258.925 0 0 0 7 26 0 7 0 20 52 0 7 117 
1412.538 0 0 0 0 0 0 13 7 33 78 0 20 150 
1584.893 0 7 0 7 7 0 26 0 13 33 0 0 91 
1778.279 0 0 0 0 0 0 7 0 7 39 0 0 52 
1995.262 0 0 0 0 13 0 7 0 7 46 0 7 78 
2238.721 0 0 0 0 7 0 7 7 20 33 0 0 72 
2511.886 0 0 0 0 7 0 0 0 20 13 0 0 39 
2818.383 0 0 0 0 7 0 7 0 20 7 0 0 39 
3162.278 0 0 0 0 0 0 7 0 0 20 0 0 26 
3548.134 0 0 0 0 0 0 0 7 7 7 0 0 20 
